2019/9/23	5.04	5.04	4.92	4.94	8177002	40557824
2019/9/20	5.11	5.2	5.04	5.06	16947713	86567928
2019/9/19	4.88	4.97	4.86	4.96	4784900	23539498
2019/9/18	4.9	4.94	4.87	4.89	3428636	16815820
2019/9/17	4.99	4.99	4.85	4.87	4739216	23238946
2019/9/16	5.05	5.06	4.98	4.99	5713700	28608056
2019/9/12	4.94	5.04	4.91	5.02	9009017	44904652
2019/9/11	4.94	4.95	4.9	4.91	5327339	26268090
2019/9/10	4.93	4.94	4.88	4.93	5802219	28474116
2019/9/9	4.93	4.95	4.89	4.93	6761100	33221716
2019/9/6	4.93	4.94	4.83	4.89	8142326	39676856
2019/9/5	5.05	5.1	4.92	4.92	14380270	71617184
2019/9/4	4.84	4.98	4.84	4.97	12660200	62414048
2019/9/3	4.78	4.87	4.78	4.86	5428653	26135056
2019/9/2	4.66	4.87	4.66	4.84	7751955	37127788
2019/8/30	4.77	4.77	4.67	4.67	4422740	20848166
2019/8/29	4.76	4.78	4.72	4.74	3106498	14758734
2019/8/28	4.85	4.86	4.74	4.76	5129100	24497114
2019/8/27	4.86	4.9	4.82	4.85	6166037	29977648
2019/8/26	4.67	4.8	4.58	4.8	4460062	21007544
2019/8/23	4.76	4.83	4.72	4.75	3649477	17397370
2019/8/22	4.79	4.81	4.71	4.76	3861488	18327764
2019/8/21	4.85	4.87	4.76	4.79	6279273	30247588
2019/8/20	4.71	5.03	4.71	4.9	12693762	62101212
2019/8/19	4.61	4.72	4.6	4.7	4875300	22744334
2019/8/16	4.56	4.64	4.54	4.58	3541700	16280036
2019/8/15	4.47	4.59	4.42	4.59	4820077	21812544
2019/8/14	4.62	4.65	4.56	4.57	3897084	17922484
2019/8/13	4.66	4.66	4.53	4.59	3270672	14974704
2019/8/12	4.61	4.67	4.58	4.67	3130480	14436320
2019/8/9	4.72	4.72	4.59	4.6	3528632	16377662
2019/8/8	4.69	4.72	4.68	4.68	2586000	12144937
2019/8/7	4.78	4.78	4.68	4.69	3119097	14692538
2019/8/6	4.88	4.88	4.63	4.73	6173302	29282776
2019/8/5	4.94	4.98	4.89	4.91	4665600	23055278
2019/8/2	4.89	4.94	4.85	4.9	5321055	26041350
2019/8/1	5.04	5.05	4.99	5	3292851	16484273
2019/7/31	5.07	5.08	5	5.04	3508932	17676460
2019/7/30	5.06	5.13	5.04	5.09	4877369	24843718
